,Score: Max Loss,Zero Line,Random,HMM(2),HMM(3),HMM(4),HMM(5),HMM(6),Max Gain
221,0.0,0.5134696713796264,0.5157924367450013,0.5134569319114024,0.5134569319114024,0.5134569319114024,0.5134696713796264,0.5134696713796264,1.0
222,0.0,0.4692051814987861,0.472892791418524,0.5302080361289588,0.5302080361289588,0.5574594036157342,0.5574594036157342,0.5574594036157342,1.0
223,0.0,0.49420162350229263,0.4880449455041018,0.5048751969000573,0.5048751969000573,0.5050549810727968,0.5057983764977074,0.5057983764977074,1.0
224,0.0,0.47217709030223276,0.47197008041179167,0.5246426880917143,0.5275251615559362,0.5424148307416325,0.5424148307416325,0.5424148307416325,1.0
225,0.0,0.522965064049879,0.5219454727430858,0.523940742945074,0.5242518545397443,0.5251069703405966,0.5251069703405966,0.5251069703405966,1.0
226,0.0,0.5521825587120124,0.5612157650908539,0.5563513833208651,0.5582358795985479,0.5582358795985479,0.5582358795985479,0.5582358795985479,1.0
227,0.0,0.4701679218102465,0.47311178211325366,0.5279428715480814,0.5305988699599382,0.56413360253761,0.56413360253761,0.56413360253761,1.0
228,0.0,0.48945974564239575,0.4902721245392362,0.5129507163076448,0.5129507163076448,0.5299946423361881,0.5299946423361881,0.5299946423361881,1.0
229,0.0,0.522135123238174,0.5274073547553698,0.5204932650665428,0.5221010174675732,0.5226294975391254,0.5226294975391254,0.5226294975391254,1.0
230,0.0,0.5274756225550997,0.5353974111884999,0.5233626562350918,0.5267310371147791,0.5308920904493842,0.5308920904493842,0.5308920904493842,1.0
231,0.0,0.550780111687752,0.5429351414935986,0.5429162141904198,0.5483944481348275,0.5507260056734865,0.550780111687752,0.550780111687752,1.0
232,0.0,0.4764333976452876,0.48003968389753254,0.5265056498885289,0.5265056498885289,0.5265056498885289,0.5265056498885289,0.5265056498885289,1.0
233,0.0,0.4717844857121217,0.4677720111671914,0.5362179510841582,0.5362179510841582,0.5362179510841582,0.5362179510841582,0.5362179510841582,1.0
234,0.0,0.5021590462474058,0.5040761959173128,0.5010586468085355,0.5011324796451896,0.5171709707341462,0.5171709707341462,0.5171709707341462,1.0
235,0.0,0.5084942997629793,0.5044494618469988,0.5069707462926512,0.5089707737917075,0.5089707737917075,0.5089707737917075,0.5089707737917075,1.0
236,0.0,0.4985155776983927,0.4984658149195301,0.5004857969498413,0.5013165196236254,0.5211835380654483,0.5211835380654483,0.5211835380654483,1.0
237,0.0,0.49424403335079986,0.4954920854583006,0.5069789593147744,0.5069789593147744,0.5080595636933738,0.5080595636933738,0.5080595636933738,1.0
238,0.0,0.45793156529885976,0.4575708097558117,0.526458699089921,0.5433687717368819,0.5476004601615274,0.5476004601615274,0.5476004601615274,1.0
239,0.0,0.5096856995178759,0.5025673372405529,0.5154084037343438,0.5166997135289666,0.5166997135289666,0.5166997135289666,0.5166997135289666,1.0
240,0.0,0.5098661320130662,0.5157822013998284,0.5120202950142188,0.5120202950142188,0.5120202950142188,0.5120202950142188,0.5120202950142188,1.0
241,0.0,0.49311064842431623,0.49369224062339984,0.5096608662636276,0.5096608662636276,0.5305249274754743,0.5305249274754743,0.5305249274754743,1.0
242,0.0,0.5334987219885196,0.5378955392836408,0.5297397900861388,0.5339332114661012,0.5339332114661012,0.5339332114661012,0.5339332114661012,1.0
243,0.0,0.49554472490552887,0.49701673570671423,0.5076054901273088,0.5076054901273088,0.5090456006484135,0.5090456006484135,0.5090456006484135,1.0
244,0.0,0.4545571384898433,0.4541387280806042,0.5133383568832455,0.5454428615101568,0.5612707871329644,0.5612707871329644,0.5612707871329644,1.0
245,0.0,0.49818837452778697,0.49971204950913256,0.5023556339097005,0.5023556339097005,0.5036436363809511,0.5036436363809511,0.5036436363809511,1.0
246,0.0,0.47654781907229554,0.4715216004816284,0.5201049779832225,0.5213582685834395,0.5213582685834395,0.5234521809277044,0.5234521809277044,1.0
247,0.0,0.4889338369224163,0.49028306486185247,0.5272888599620162,0.5272888599620162,0.5310029444634318,0.5310029444634318,0.5310029444634318,1.0
248,0.0,0.5159466660816932,0.5137010336012461,0.5146042301421718,0.5146042301421718,0.534155534541773,0.534155534541773,0.534155534541773,1.0
249,0.0,0.48901261970268695,0.48939993101733387,0.5120481893196039,0.5120481893196039,0.5125157130366923,0.5125157130366923,0.5125157130366923,1.0
250,0.0,0.5217594889822276,0.5234429913380483,0.5236793998456485,0.5257231115135746,0.5257231115135746,0.5257231115135746,0.5257231115135746,1.0
251,0.0,0.5112077889151039,0.5115484005367879,0.5108147258166876,0.5108147258166876,0.5108147258166876,0.5112077889151039,0.5112077889151039,1.0
252,0.0,0.5458136522443042,0.5338514731299853,0.5549286275255354,0.5549286275255354,0.5549286275255354,0.5549286275255354,0.5549286275255354,1.0
253,0.0,0.5172239405908717,0.5259856349920226,0.5120374294068762,0.5161854553766111,0.5195273667048433,0.5195273667048433,0.5195273667048433,1.0
254,0.0,0.5147205875675211,0.5102948948212014,0.5098981012456437,0.5174518645047038,0.5174518645047038,0.5174518645047038,0.5174518645047038,1.0
255,0.0,0.4778892931136963,0.47305070428899265,0.5220097725857564,0.5220097725857564,0.5220097725857564,0.5221107068863037,0.5221107068863037,1.0
256,0.0,0.5167486323323573,0.5098792296348784,0.5193717607451389,0.5193717607451389,0.5193717607451389,0.5193717607451389,0.5193717607451389,1.0
257,0.0,0.5322714632330222,0.531246654746166,0.533924672903824,0.5368372598382122,0.5368372598382122,0.5368372598382122,0.5368372598382122,1.0
258,0.0,0.5231259202355802,0.5377329963992149,0.5246655964439715,0.5246655964439715,0.5246655964439715,0.5246655964439715,0.5246655964439715,1.0
259,0.0,0.4923052376173178,0.4928904294503497,0.523565606103549,0.523565606103549,0.5428080419195773,0.5428080419195773,0.5428080419195773,1.0
260,0.0,0.5022696931911207,0.4993532508584738,0.5052459134514347,0.5052459134514347,0.5408688214741529,0.5408688214741529,0.5408688214741529,1.0
